"Light Intensity (% of scale max) Run #10","Relative Intensity Run #10","Voltage (V) Run #10"
0.02861,0.02861,0.110
0.02794,0.02794,0.109
0.02739,0.02739,0.110
0.02562,0.02562,0.110
0.02525,0.02525,0.109
0.02513,0.02513,0.106
0.02486,0.02486,0.105
0.02513,0.02513,0.104
0.02490,0.02490,0.101
0.02501,0.02501,0.100
0.02490,0.02490,0.096
0.02486,0.02486,0.096
0.02495,0.02495,0.096
0.02483,0.02483,0.096
0.02443,0.02443,0.094
0.02463,0.02463,0.093
0.02426,0.02426,0.093
0.02443,0.02443,0.092
0.02428,0.02428,0.091
0.02460,0.02460,0.089
0.02426,0.02426,0.089
0.02406,0.02406,0.085
0.02412,0.02412,0.085
0.02446,0.02446,0.084
0.02415,0.02415,0.083
0.02420,0.02420,0.079
0.02432,0.02432,0.079
0.02487,0.02487,0.079
0.02534,0.02534,0.079
0.02544,0.02544,0.074
0.02525,0.02525,0.074
0.02568,0.02568,0.070
0.02548,0.02548,0.070
0.02567,0.02567,0.067
0.02533,0.02533,0.065
0.02519,0.02519,0.065
0.02539,0.02539,0.065
0.02528,0.02528,0.065
0.02544,0.02544,0.066
0.02513,0.02513,0.063
0.02501,0.02501,0.061
0.02477,0.02477,0.061
0.02486,0.02486,0.060
0.02464,0.02464,0.057
0.02435,0.02435,0.056
0.02432,0.02432,0.056
0.02428,0.02428,0.056
0.02411,0.02411,0.056
0.02414,0.02414,0.054
0.02429,0.02429,0.051
0.02420,0.02420,0.051
0.02426,0.02426,0.046
0.02432,0.02432,0.046
0.02420,0.02420,0.046
0.02415,0.02415,0.044
0.02411,0.02411,0.041
0.02415,0.02415,0.042
0.02412,0.02412,0.041
0.02393,0.02393,0.041
0.02386,0.02386,0.041
0.02399,0.02399,0.038
0.02429,0.02429,0.037
0.02379,0.02379,0.037
0.02419,0.02419,0.037
0.02391,0.02391,0.034
0.02414,0.02414,0.033
0.02423,0.02423,0.032
0.02443,0.02443,0.029
0.02414,0.02414,0.029
0.02399,0.02399,0.029
0.02420,0.02420,0.029
0.02415,0.02415,0.026
0.02409,0.02409,0.024
0.02379,0.02379,0.024
0.02426,0.02426,0.024
0.02420,0.02420,0.023
0.02466,0.02466,0.019
0.02472,0.02472,0.019
0.02484,0.02484,0.016
0.02551,0.02551,0.015
0.02591,0.02591,0.015
0.02612,0.02612,0.013
0.02631,0.02631,0.011
0.02649,0.02649,0.011
0.02646,0.02646,0.011
0.02643,0.02643,0.010
0.02667,0.02667,0.008
0.02689,0.02689,0.007
0.02673,0.02673,0.007
0.02696,0.02696,0.007
0.02684,0.02684,0.007
0.02698,0.02698,0.007
0.02715,0.02715,0.007
0.02734,0.02734,0.007
0.02740,0.02740,0.007
0.02757,0.02757,0.007
0.02751,0.02751,0.007
0.02748,0.02748,0.007
0.02792,0.02792,0.005
0.02791,0.02791,0.003
0.02789,0.02789,0.002
0.02797,0.02797,9.368E-4
0.02820,0.02820,0.001
0.02776,0.02776,0.001
0.02769,0.02769,0.001
0.02757,0.02757,0.001
0.02713,0.02713,0.002
0.02687,0.02687,9.368E-4
0.02640,0.02640,-9.368E-4
0.02623,0.02623,-0.003
0.02553,0.02553,-0.004
0.02580,0.02580,-0.004
0.02565,0.02565,-0.004
0.02512,0.02512,-0.004
0.02538,0.02538,-0.007
0.02505,0.02505,-0.008
0.02504,0.02504,-0.007
0.02525,0.02525,-0.007
0.02498,0.02498,-0.008
0.02501,0.02501,-0.011
0.02490,0.02490,-0.012
0.02493,0.02493,-0.012
0.02483,0.02483,-0.012
0.02507,0.02507,-0.012
0.02498,0.02498,-0.012
0.02507,0.02507,-0.011
0.02504,0.02504,-0.012
0.02505,0.02505,-0.012
0.02513,0.02513,-0.013
0.02504,0.02504,-0.015
0.02484,0.02484,-0.017
0.02492,0.02492,-0.017
0.02507,0.02507,-0.017
0.02519,0.02519,-0.017
0.02510,0.02510,-0.017
0.02486,0.02486,-0.017
0.02496,0.02496,-0.017
0.02448,0.02448,-0.017
0.02458,0.02458,-0.017
0.02448,0.02448,-0.017
0.02451,0.02451,-0.018
0.02443,0.02443,-0.022
0.02429,0.02429,-0.022
0.02431,0.02431,-0.022
0.02415,0.02415,-0.022
0.02397,0.02397,-0.022
0.02417,0.02417,-0.022
0.02431,0.02431,-0.024
0.02440,0.02440,-0.026
0.02444,0.02444,-0.026
0.02452,0.02452,-0.027
0.02461,0.02461,-0.027
0.02469,0.02469,-0.026
0.02454,0.02454,-0.026
0.02473,0.02473,-0.027
0.02481,0.02481,-0.027
0.02481,0.02481,-0.029
0.02484,0.02484,-0.030
0.02477,0.02477,-0.030
0.02460,0.02460,-0.030
0.02460,0.02460,-0.030
0.02451,0.02451,-0.030
0.02434,0.02434,-0.032
0.02417,0.02417,-0.033
0.02460,0.02460,-0.033
0.02463,0.02463,-0.034
0.02495,0.02495,-0.034
0.02660,0.02660,-0.035
0.02792,0.02792,-0.037
0.02866,0.02866,-0.037
0.02892,0.02892,-0.037
0.02971,0.02971,-0.037
0.03116,0.03116,-0.038
0.03186,0.03186,-0.042
0.03264,0.03264,-0.044
0.03334,0.03334,-0.044
0.03378,0.03378,-0.044
0.03419,0.03419,-0.044
0.03407,0.03407,-0.045
0.03436,0.03436,-0.049
0.03406,0.03406,-0.049
0.03400,0.03400,-0.049
0.03384,0.03384,-0.049
0.03363,0.03363,-0.050
0.03320,0.03320,-0.050
0.03305,0.03305,-0.052
0.03264,0.03264,-0.052
0.03256,0.03256,-0.052
0.03195,0.03195,-0.052
0.03148,0.03148,-0.052
0.03087,0.03087,-0.052
0.03036,0.03036,-0.053
0.02931,0.02931,-0.053
0.02747,0.02747,-0.057
0.02722,0.02722,-0.057
0.02713,0.02713,-0.057
0.02681,0.02681,-0.057
0.02650,0.02650,-0.057
0.02625,0.02625,-0.059
0.02663,0.02663,-0.062
0.02640,0.02640,-0.062
0.02658,0.02658,-0.061
0.02664,0.02664,-0.061
0.02640,0.02640,-0.061
0.02605,0.02605,-0.063
0.02600,0.02600,-0.065
0.02597,0.02597,-0.067
0.02571,0.02571,-0.067
0.02570,0.02570,-0.067
0.02499,0.02499,-0.067
0.02475,0.02475,-0.067
0.02467,0.02467,-0.066
0.02446,0.02446,-0.067
0.02463,0.02463,-0.071
0.02444,0.02444,-0.071
0.02415,0.02415,-0.073
0.02434,0.02434,-0.074
0.02441,0.02441,-0.075
0.02441,0.02441,-0.076
0.02446,0.02446,-0.075
0.02426,0.02426,-0.079
0.02432,0.02432,-0.080
0.02443,0.02443,-0.081
0.02428,0.02428,-0.080
0.02432,0.02432,-0.080
0.02449,0.02449,-0.081
0.02428,0.02428,-0.080
0.02399,0.02399,-0.081
0.02414,0.02414,-0.085
0.02409,0.02409,-0.085
0.02422,0.02422,-0.088
0.02444,0.02444,-0.089
0.02461,0.02461,-0.089
0.02449,0.02449,-0.089
0.02448,0.02448,-0.091
0.02495,0.02495,-0.093
0.02557,0.02557,-0.093
0.02609,0.02609,-0.092
0.02660,0.02660,-0.092
0.02692,0.02692,-0.092
0.02736,0.02736,-0.093
0.02774,0.02774,-0.093
0.02740,0.02740,-0.097
0.02792,0.02792,-0.097
0.02779,0.02779,-0.097
0.02753,0.02753,-0.096
0.02779,0.02779,-0.097
0.02754,0.02754,-0.099
0.02640,0.02640,-0.100
0.02634,0.02634,-0.100
0.02570,0.02570,-0.102
0.02570,0.02570,-0.102
0.02521,0.02521,-0.102
0.02510,0.02510,-0.104
0.02518,0.02518,-0.107
0.02496,0.02496,-0.107
0.02455,0.02455,-0.108
0.02466,0.02466,-0.111
0.02446,0.02446,-0.111
0.02443,0.02443,-0.111
0.02451,0.02451,-0.111
0.02448,0.02448,-0.111
0.02452,0.02452,-0.114
0.02452,0.02452,-0.115
0.02490,0.02490,-0.114
0.02432,0.02432,-0.115
0.02438,0.02438,-0.115
0.02446,0.02446,-0.115
0.02428,0.02428,-0.118
0.02451,0.02451,-0.119
0.02429,0.02429,-0.119
0.02419,0.02419,-0.119
0.02406,0.02406,-0.124
0.02406,0.02406,-0.125
0.02417,0.02417,-0.125
0.02420,0.02420,-0.123
0.02432,0.02432,-0.127
0.02440,0.02440,-0.129
0.02414,0.02414,-0.129
0.02435,0.02435,-0.128
0.02440,0.02440,-0.133
0.02434,0.02434,-0.133
0.02441,0.02441,-0.134
0.02443,0.02443,-0.133
0.02432,0.02432,-0.134
0.02435,0.02435,-0.138
0.02425,0.02425,-0.138
0.02443,0.02443,-0.138
0.02397,0.02397,-0.142
0.02415,0.02415,-0.143
0.02441,0.02441,-0.142
0.02444,0.02444,-0.142
0.02452,0.02452,-0.143
0.02432,0.02432,-0.142
0.02487,0.02487,-0.144
0.02507,0.02507,-0.148
0.02473,0.02473,-0.148
0.02527,0.02527,-0.147
0.02644,0.02644,-0.148
0.02724,0.02724,-0.148
0.02824,0.02824,-0.148
0.02888,0.02888,-0.151
0.02982,0.02982,-0.152
0.02977,0.02977,-0.151
0.02948,0.02948,-0.151
0.02919,0.02919,-0.155
0.02896,0.02896,-0.156
0.02892,0.02892,-0.156
0.02852,0.02852,-0.156
0.02711,0.02711,-0.160
0.02606,0.02606,-0.160
0.02547,0.02547,-0.160
0.02536,0.02536,-0.160
0.02547,0.02547,-0.160
0.02530,0.02530,-0.163
0.02513,0.02513,-0.165
0.02530,0.02530,-0.164
0.02538,0.02538,-0.165
0.02524,0.02524,-0.168
0.02493,0.02493,-0.170
0.02509,0.02509,-0.170
0.02516,0.02516,-0.170
0.02528,0.02528,-0.170
0.02547,0.02547,-0.170
0.02531,0.02531,-0.170
0.02559,0.02559,-0.170
0.02550,0.02550,-0.171
0.02547,0.02547,-0.171
0.02560,0.02560,-0.173
0.02481,0.02481,-0.174
0.02446,0.02446,-0.174
0.02477,0.02477,-0.174
0.02469,0.02469,-0.174
0.02486,0.02486,-0.174
0.02515,0.02515,-0.178
0.02513,0.02513,-0.179
0.02531,0.02531,-0.183
0.02507,0.02507,-0.183
0.02505,0.02505,-0.183
0.02528,0.02528,-0.184
0.02528,0.02528,-0.186
0.02507,0.02507,-0.186
0.02487,0.02487,-0.187
0.02448,0.02448,-0.187
0.02481,0.02481,-0.187
0.02528,0.02528,-0.189
0.02644,0.02644,-0.191
0.02826,0.02826,-0.190
0.02986,0.02986,-0.194
0.03241,0.03241,-0.195
0.03342,0.03342,-0.195
0.03400,0.03400,-0.196
0.03589,0.03589,-0.200
0.03807,0.03807,-0.200
0.03836,0.03836,-0.200
0.03867,0.03867,-0.200
0.03859,0.03859,-0.202
0.03815,0.03815,-0.205
0.03743,0.03743,-0.206
0.03580,0.03580,-0.206
0.03319,0.03319,-0.206
0.03148,0.03148,-0.206
0.02962,0.02962,-0.210
0.02879,0.02879,-0.210
0.02858,0.02858,-0.210
0.02789,0.02789,-0.214
0.02762,0.02762,-0.214
0.02791,0.02791,-0.214
0.02805,0.02805,-0.216
0.02795,0.02795,-0.219
0.02742,0.02742,-0.219
0.02740,0.02740,-0.218
0.02736,0.02736,-0.219
0.02765,0.02765,-0.219
0.02704,0.02704,-0.219
0.02689,0.02689,-0.220
0.02716,0.02716,-0.223
0.02695,0.02695,-0.224
0.02626,0.02626,-0.224
0.02570,0.02570,-0.225
0.02513,0.02513,-0.224
0.02492,0.02492,-0.225
0.02481,0.02481,-0.227
0.02443,0.02443,-0.229
0.02420,0.02420,-0.229
0.02487,0.02487,-0.231
0.02484,0.02484,-0.233
0.02502,0.02502,-0.233
0.02496,0.02496,-0.233
0.02495,0.02495,-0.235
0.02501,0.02501,-0.237
0.02466,0.02466,-0.237
0.02431,0.02431,-0.237
0.02414,0.02414,-0.240
0.02451,0.02451,-0.241
0.02441,0.02441,-0.241
0.02478,0.02478,-0.244
0.02504,0.02504,-0.245
0.02567,0.02567,-0.246
0.02594,0.02594,-0.249
0.02602,0.02602,-0.251
0.02609,0.02609,-0.251
0.02676,0.02676,-0.251
0.02759,0.02759,-0.251
0.02809,0.02809,-0.254
0.02853,0.02853,-0.254
0.02895,0.02895,-0.254
0.02885,0.02885,-0.255
0.02733,0.02733,-0.255
0.02719,0.02719,-0.256
0.02644,0.02644,-0.259
0.02576,0.02576,-0.260
0.02518,0.02518,-0.262
0.02521,0.02521,-0.266
0.02498,0.02498,-0.265
0.02470,0.02470,-0.267
0.02483,0.02483,-0.269
0.02495,0.02495,-0.269
0.02499,0.02499,-0.269
0.02458,0.02458,-0.273
0.02463,0.02463,-0.273
0.02466,0.02466,-0.273
0.02477,0.02477,-0.273
0.02473,0.02473,-0.273
0.02467,0.02467,-0.275
0.02481,0.02481,-0.276
0.02477,0.02477,-0.276
0.02498,0.02498,-0.276
0.02455,0.02455,-0.276
0.02455,0.02455,-0.276
0.02473,0.02473,-0.277
0.02458,0.02458,-0.276
0.02435,0.02435,-0.276
0.02441,0.02441,-0.277
0.02470,0.02470,-0.281
0.02451,0.02451,-0.281
0.02444,0.02444,-0.281
0.02422,0.02422,-0.281
0.02441,0.02441,-0.282
0.02431,0.02431,-0.287
0.02422,0.02422,-0.287
0.02431,0.02431,-0.287
0.02443,0.02443,-0.286
0.02428,0.02428,-0.290
0.02435,0.02435,-0.291
0.02431,0.02431,-0.292
0.02414,0.02414,-0.292
0.02415,0.02415,-0.292
0.02435,0.02435,-0.293
0.02425,0.02425,-0.296
0.02454,0.02454,-0.296
0.02393,0.02393,-0.297
0.02426,0.02426,-0.300
0.02460,0.02460,-0.300
0.02448,0.02448,-0.300
0.02498,0.02498,-0.299
0.02495,0.02495,-0.299
0.02531,0.02531,-0.302
0.02586,0.02586,-0.304
0.02577,0.02577,-0.304
0.02582,0.02582,-0.304
0.02591,0.02591,-0.304
0.02567,0.02567,-0.304
0.02612,0.02612,-0.304
0.02597,0.02597,-0.304
0.02646,0.02646,-0.304
0.02716,0.02716,-0.304
0.02754,0.02754,-0.304
0.02748,0.02748,-0.304
0.02748,0.02748,-0.304
0.02829,0.02829,-0.305
0.03006,0.03006,-0.307
0.03085,0.03085,-0.308
0.03156,0.03156,-0.308
0.03195,0.03195,-0.308
0.03183,0.03183,-0.309
0.03156,0.03156,-0.308
0.03127,0.03127,-0.308
0.03085,0.03085,-0.311
0.02991,0.02991,-0.313
0.02914,0.02914,-0.314
0.02814,0.02814,-0.313
0.02765,0.02765,-0.317
0.02702,0.02702,-0.319
0.02635,0.02635,-0.319
0.02625,0.02625,-0.319
0.02571,0.02571,-0.321
0.02591,0.02591,-0.324
0.02568,0.02568,-0.324
0.02553,0.02553,-0.324
0.02571,0.02571,-0.327
0.02586,0.02586,-0.328
0.02573,0.02573,-0.328
0.02600,0.02600,-0.328
0.02563,0.02563,-0.328
0.02568,0.02568,-0.328
0.02582,0.02582,-0.332
0.02553,0.02553,-0.333
0.02509,0.02509,-0.333
0.02513,0.02513,-0.333
0.02458,0.02458,-0.332
0.02473,0.02473,-0.333
0.02451,0.02451,-0.332
0.02469,0.02469,-0.335
0.02458,0.02458,-0.337
0.02534,0.02534,-0.337
0.02519,0.02519,-0.337
0.02541,0.02541,-0.337
0.02585,0.02585,-0.338
0.02586,0.02586,-0.342
0.02600,0.02600,-0.341
0.02583,0.02583,-0.341
0.02568,0.02568,-0.345
0.02519,0.02519,-0.346
0.02525,0.02525,-0.346
0.02470,0.02470,-0.347
0.02486,0.02486,-0.349
0.02481,0.02481,-0.351
0.02467,0.02467,-0.351
0.02446,0.02446,-0.351
0.02484,0.02484,-0.352
0.02682,0.02682,-0.353
0.02838,0.02838,-0.355
0.02808,0.02808,-0.355
0.02855,0.02855,-0.355
0.02843,0.02843,-0.355
0.02924,0.02924,-0.354
0.02960,0.02960,-0.355
0.03015,0.03015,-0.356
0.03036,0.03036,-0.356
0.03053,0.03053,-0.357
0.03073,0.03073,-0.358
0.03104,0.03104,-0.358
0.03134,0.03134,-0.358
0.03287,0.03287,-0.357
0.03723,0.03723,-0.358
0.03902,0.03902,-0.358
0.04071,0.04071,-0.358
0.04622,0.04622,-0.358
0.04694,0.04694,-0.358
0.04698,0.04698,-0.358
0.04706,0.04706,-0.358
0.04556,0.04556,-0.362
0.04434,0.04434,-0.363
0.04219,0.04219,-0.363
0.04063,0.04063,-0.364
0.03513,0.03513,-0.368
0.03442,0.03442,-0.368
0.03252,0.03252,-0.367
0.03120,0.03120,-0.370
0.02962,0.02962,-0.372
0.02950,0.02950,-0.373
0.02922,0.02922,-0.372
0.02925,0.02925,-0.376
0.02928,0.02928,-0.378
0.02856,0.02856,-0.378
0.02827,0.02827,-0.377
0.02872,0.02872,-0.378
0.02840,0.02840,-0.377
0.02826,0.02826,-0.377
0.02855,0.02855,-0.380
0.02843,0.02843,-0.382
0.02823,0.02823,-0.381
0.02831,0.02831,-0.382
0.02843,0.02843,-0.382
0.02808,0.02808,-0.382
0.02827,0.02827,-0.382
0.02844,0.02844,-0.382
0.02823,0.02823,-0.382
0.02791,0.02791,-0.381
0.02780,0.02780,-0.382
0.02760,0.02760,-0.382
0.02756,0.02756,-0.382
0.02747,0.02747,-0.383
0.02722,0.02722,-0.385
0.02682,0.02682,-0.387
0.02541,0.02541,-0.387
0.02560,0.02560,-0.387
0.02536,0.02536,-0.387
0.02550,0.02550,-0.387
0.02536,0.02536,-0.387
0.02544,0.02544,-0.389
0.02499,0.02499,-0.391
0.02525,0.02525,-0.391
0.02499,0.02499,-0.391
0.02492,0.02492,-0.391
0.02510,0.02510,-0.392
0.02489,0.02489,-0.391
0.02528,0.02528,-0.391
0.02531,0.02531,-0.391
0.02498,0.02498,-0.391
0.02518,0.02518,-0.391
0.02530,0.02530,-0.393
0.02538,0.02538,-0.394
0.02536,0.02536,-0.394
0.02551,0.02551,-0.394
0.02582,0.02582,-0.395
0.02509,0.02509,-0.394
0.02493,0.02493,-0.394
0.02495,0.02495,-0.396
0.02458,0.02458,-0.399
0.02423,0.02423,-0.399
0.02429,0.02429,-0.399
0.02431,0.02431,-0.399
0.02446,0.02446,-0.401
0.02461,0.02461,-0.403
0.02515,0.02515,-0.403
0.02521,0.02521,-0.402
0.02567,0.02567,-0.403
0.02583,0.02583,-0.404
0.02628,0.02628,-0.406
0.02647,0.02647,-0.408
0.02650,0.02650,-0.409
0.02699,0.02699,-0.408
0.02689,0.02689,-0.409
0.02721,0.02721,-0.409
0.02701,0.02701,-0.409
0.02707,0.02707,-0.409
0.02693,0.02693,-0.409
0.02708,0.02708,-0.409
0.02711,0.02711,-0.408
0.02739,0.02739,-0.407
0.02733,0.02733,-0.408
0.02785,0.02785,-0.408
0.02774,0.02774,-0.409
0.02763,0.02763,-0.408
0.02794,0.02794,-0.408
0.02940,0.02940,-0.410
0.02988,0.02988,-0.410
0.03075,0.03075,-0.410
0.03119,0.03119,-0.410
0.03169,0.03169,-0.412
0.03146,0.03146,-0.415
0.03084,0.03084,-0.415
0.03084,0.03084,-0.414
0.02989,0.02989,-0.415
0.02917,0.02917,-0.419
0.02861,0.02861,-0.418
0.02840,0.02840,-0.420
0.02820,0.02820,-0.422
0.02722,0.02722,-0.422
0.02724,0.02724,-0.422
0.02701,0.02701,-0.424
0.02705,0.02705,-0.426
0.02676,0.02676,-0.427
0.02718,0.02718,-0.426
0.02696,0.02696,-0.426
0.02647,0.02647,-0.426
0.02611,0.02611,-0.426
0.02612,0.02612,-0.426
0.02614,0.02614,-0.426
0.02609,0.02609,-0.426
0.02609,0.02609,-0.428
0.02591,0.02591,-0.431
0.02557,0.02557,-0.432
0.02583,0.02583,-0.431
0.02547,0.02547,-0.431
0.02544,0.02544,-0.432
0.02499,0.02499,-0.432
0.02536,0.02536,-0.432
0.02510,0.02510,-0.433
0.02457,0.02457,-0.436
0.02435,0.02435,-0.437
0.02452,0.02452,-0.437
0.02431,0.02431,-0.438
0.02422,0.02422,-0.441
0.02452,0.02452,-0.441
0.02473,0.02473,-0.441
0.02441,0.02441,-0.444
0.02437,0.02437,-0.446
0.02448,0.02448,-0.445
0.02432,0.02432,-0.445
0.02457,0.02457,-0.445
0.02420,0.02420,-0.448
0.02443,0.02443,-0.450
0.02422,0.02422,-0.450
0.02446,0.02446,-0.450
0.02431,0.02431,-0.449
0.02432,0.02432,-0.449
0.02412,0.02412,-0.449
0.02402,0.02402,-0.449
0.02438,0.02438,-0.449
0.02435,0.02435,-0.449
0.02461,0.02461,-0.450
0.02457,0.02457,-0.453
0.02454,0.02454,-0.453
0.02441,0.02441,-0.453
0.02446,0.02446,-0.453
0.02464,0.02464,-0.455
0.02440,0.02440,-0.458
0.02460,0.02460,-0.458
0.02457,0.02457,-0.458
0.02467,0.02467,-0.458
0.02455,0.02455,-0.457
0.02499,0.02499,-0.457
0.02496,0.02496,-0.458
0.02505,0.02505,-0.458
0.02464,0.02464,-0.458
0.02515,0.02515,-0.459
0.02530,0.02530,-0.461
0.02577,0.02577,-0.462
0.02580,0.02580,-0.462
0.02603,0.02603,-0.462
0.02773,0.02773,-0.461
0.02872,0.02872,-0.462
0.02931,0.02931,-0.463
0.02988,0.02988,-0.465
0.03044,0.03044,-0.467
0.02971,0.02971,-0.468
0.02924,0.02924,-0.467
0.02850,0.02850,-0.470
0.02666,0.02666,-0.472
0.02628,0.02628,-0.473
0.02600,0.02600,-0.476
0.02603,0.02603,-0.476
0.02623,0.02623,-0.479
0.02646,0.02646,-0.480
0.02654,0.02654,-0.480
0.02629,0.02629,-0.483
0.02643,0.02643,-0.484
0.02602,0.02602,-0.484
0.02603,0.02603,-0.485
0.02594,0.02594,-0.489
0.02565,0.02565,-0.489
0.02516,0.02516,-0.489
0.02490,0.02490,-0.489
0.02477,0.02477,-0.489
0.02455,0.02455,-0.491
0.02473,0.02473,-0.493
0.02466,0.02466,-0.493
0.02475,0.02475,-0.493
0.02443,0.02443,-0.494
0.02490,0.02490,-0.498
0.02525,0.02525,-0.499
0.02626,0.02626,-0.498
0.02672,0.02672,-0.498
0.02551,0.02551,-0.499
0.02499,0.02499,-0.498
0.02473,0.02473,-0.498
0.02458,0.02458,-0.501
0.02441,0.02441,-0.504
0.02498,0.02498,-0.507
0.02496,0.02496,-0.508
0.02519,0.02519,-0.508
0.02512,0.02512,-0.509
0.02536,0.02536,-0.511
0.02548,0.02548,-0.512
0.02551,0.02551,-0.512
0.02577,0.02577,-0.513
0.02563,0.02563,-0.513
0.02596,0.02596,-0.512
0.02571,0.02571,-0.512
0.02550,0.02550,-0.512
0.02608,0.02608,-0.512
0.02602,0.02602,-0.512
0.02594,0.02594,-0.512
0.02589,0.02589,-0.512
0.02615,0.02615,-0.512
0.02585,0.02585,-0.513
0.02585,0.02585,-0.513
0.02599,0.02599,-0.513
0.02617,0.02617,-0.513
0.02586,0.02586,-0.513
0.02588,0.02588,-0.513
0.02597,0.02597,-0.513
0.02621,0.02621,-0.513
0.02657,0.02657,-0.513
0.02672,0.02672,-0.513
0.02675,0.02675,-0.512
0.02692,0.02692,-0.512
0.02678,0.02678,-0.512
0.02702,0.02702,-0.512
0.02666,0.02666,-0.512
0.02686,0.02686,-0.512
0.02676,0.02676,-0.512
0.02675,0.02675,-0.512
0.02707,0.02707,-0.512
0.02716,0.02716,-0.512
0.02634,0.02634,-0.512
0.02669,0.02669,-0.512
0.02715,0.02715,-0.512
0.02696,0.02696,-0.512
0.02667,0.02667,-0.512
0.02682,0.02682,-0.512
0.02710,0.02710,-0.512
0.02715,0.02715,-0.512
0.02702,0.02702,-0.512
0.02702,0.02702,-0.513
0.02678,0.02678,-0.512
0.02646,0.02646,-0.512
0.02698,0.02698,-0.513
0.02719,0.02719,-0.513
0.02684,0.02684,-0.513
0.02733,0.02733,-0.513
0.02811,0.02811,-0.513
0.03484,0.03484,-0.513
0.04425,0.04425,-0.513
0.04010,0.04010,-0.513
0.04556,0.04556,-0.513
0.04657,0.04657,-0.513
0.04416,0.04416,-0.516
0.04854,0.04854,-0.516
0.05023,0.05023,-0.517
0.05583,0.05583,-0.516
0.05800,0.05800,-0.517
0.05948,0.05948,-0.517
0.05865,0.05865,-0.518
0.05183,0.05183,-0.520
0.04861,0.04861,-0.520
0.04533,0.04533,-0.521
0.03865,0.03865,-0.523
0.03401,0.03401,-0.526
0.03310,0.03310,-0.527
0.03249,0.03249,-0.531
0.03160,0.03160,-0.530
0.03102,0.03102,-0.533
0.03084,0.03084,-0.535
0.03067,0.03067,-0.536
0.03069,0.03069,-0.536
0.03046,0.03046,-0.537
0.03041,0.03041,-0.539
0.03078,0.03078,-0.540
0.03055,0.03055,-0.540
0.03061,0.03061,-0.540
0.03041,0.03041,-0.540
0.03038,0.03038,-0.540
0.03043,0.03043,-0.539
0.03056,0.03056,-0.540
0.03064,0.03064,-0.543
0.03053,0.03053,-0.544
0.03018,0.03018,-0.544
0.03018,0.03018,-0.544
0.03014,0.03014,-0.544
0.02863,0.02863,-0.544
0.02757,0.02757,-0.543
0.02689,0.02689,-0.544
0.02614,0.02614,-0.544
0.02620,0.02620,-0.543
0.02586,0.02586,-0.545
0.02602,0.02602,-0.548
0.02643,0.02643,-0.549
0.02614,0.02614,-0.548
0.02620,0.02620,-0.550
0.02617,0.02617,-0.551
0.02618,0.02618,-0.550
0.02666,0.02666,-0.551
0.02664,0.02664,-0.551
0.02727,0.02727,-0.551
0.02670,0.02670,-0.553
0.02641,0.02641,-0.552
0.02557,0.02557,-0.552
0.02528,0.02528,-0.555
0.02498,0.02498,-0.556
0.02443,0.02443,-0.556
0.02563,0.02563,-0.558
0.02786,0.02786,-0.562
0.02834,0.02834,-0.562
0.02890,0.02890,-0.561
0.03102,0.03102,-0.562
0.03539,0.03539,-0.566
0.03918,0.03918,-0.567
0.04153,0.04153,-0.567
