"Light Intensity (% of scale max) Run #1","Relative Intensity Run #1","Voltage (V) Run #1"
1.26308,1.26308,-1.178
1.26669,1.26669,-1.178
1.27689,1.27689,-1.178
1.28050,1.28050,-1.178
1.28423,1.28423,-1.178
1.29674,1.29674,-1.176
1.30328,1.30328,-1.175
1.31674,1.31674,-1.173
1.32108,1.32108,-1.171
1.32474,1.32474,-1.172
1.33696,1.33696,-1.171
1.34224,1.34224,-1.170
1.34596,1.34596,-1.170
1.36050,1.36050,-1.172
1.36873,1.36873,-1.172
1.37733,1.37733,-1.171
1.38666,1.38666,-1.172
1.38976,1.38976,-1.172
1.39406,1.39406,-1.173
1.41638,1.41638,-1.172
1.43045,1.43045,-1.172
1.43771,1.43771,-1.173
1.44673,1.44673,-1.174
1.45079,1.45079,-1.173
1.45399,1.45399,-1.173
1.46989,1.46989,-1.173
1.47893,1.47893,-1.173
1.50507,1.50507,-1.173
1.51750,1.51750,-1.173
1.53093,1.53093,-1.173
1.56200,1.56200,-1.172
1.57314,1.57314,-1.171
1.58562,1.58562,-1.169
1.59142,1.59142,-1.168
1.59590,1.59590,-1.168
1.59592,1.59592,-1.168
1.59737,1.59737,-1.168
1.59915,1.59915,-1.168
1.60136,1.60136,-1.168
1.60648,1.60648,-1.168
1.60884,1.60884,-1.168
1.61067,1.61067,-1.167
1.61386,1.61386,-1.167
1.61624,1.61624,-1.166
1.61850,1.61850,-1.167
1.62544,1.62544,-1.167
1.62869,1.62869,-1.167
1.64062,1.64062,-1.166
1.64754,1.64754,-1.166
1.65639,1.65639,-1.166
1.67187,1.67187,-1.166
1.67778,1.67778,-1.166
1.68268,1.68268,-1.166
1.69904,1.69904,-1.164
1.70781,1.70781,-1.163
1.71754,1.71754,-1.163
1.74142,1.74142,-1.162
1.75240,1.75240,-1.162
1.75890,1.75890,-1.163
1.77481,1.77481,-1.162
1.78293,1.78293,-1.161
1.79285,1.79285,-1.162
1.80740,1.80740,-1.163
1.80804,1.80804,-1.162
1.81242,1.81242,-1.161
1.81435,1.81435,-1.159
1.81694,1.81694,-1.157
1.81825,1.81825,-1.157
1.82927,1.82927,-1.157
1.83685,1.83685,-1.157
1.83850,1.83850,-1.158
1.83453,1.83453,-1.158
1.83502,1.83502,-1.158
1.83574,1.83574,-1.156
1.83403,1.83403,-1.154
1.83182,1.83182,-1.153
1.82816,1.82816,-1.154
1.83073,1.83073,-1.153
1.82858,1.82858,-1.153
1.82698,1.82698,-1.153
1.81897,1.81897,-1.152
1.81645,1.81645,-1.150
1.81638,1.81638,-1.149
1.81287,1.81287,-1.149
1.80368,1.80368,-1.149
1.78326,1.78326,-1.149
1.77737,1.77737,-1.149
1.77415,1.77415,-1.149
1.76114,1.76114,-1.149
1.74304,1.74304,-1.149
1.72818,1.72818,-1.149
1.71729,1.71729,-1.148
1.70184,1.70184,-1.147
1.68874,1.68874,-1.146
1.67870,1.67870,-1.146
1.66992,1.66992,-1.146
1.66093,1.66093,-1.145
1.62265,1.62265,-1.146
1.59813,1.59813,-1.145
1.57939,1.57939,-1.145
1.55974,1.55974,-1.145
1.55237,1.55237,-1.145
1.54236,1.54236,-1.142
1.50688,1.50688,-1.141
1.49806,1.49806,-1.141
1.48425,1.48425,-1.141
1.46494,1.46494,-1.141
1.44922,1.44922,-1.141
1.40977,1.40977,-1.141
1.39043,1.39043,-1.141
1.36870,1.36870,-1.140
1.33919,1.33919,-1.139
1.31300,1.31300,-1.137
1.29475,1.29475,-1.137
1.24475,1.24475,-1.137
1.22147,1.22147,-1.137
1.20682,1.20682,-1.136
1.16643,1.16643,-1.136
1.16171,1.16171,-1.134
1.15744,1.15744,-1.132
1.14467,1.14467,-1.132
1.13824,1.13824,-1.132
1.12514,1.12514,-1.132
1.10011,1.10011,-1.131
1.09334,1.09334,-1.131
1.08536,1.08536,-1.132
1.07829,1.07829,-1.132
1.07079,1.07079,-1.130
1.06245,1.06245,-1.129
1.04590,1.04590,-1.128
1.04457,1.04457,-1.128
1.03815,1.03815,-1.126
1.02264,1.02264,-1.127
1.01227,1.01227,-1.126
1.00073,1.00073,-1.127
0.98082,0.98082,-1.126
0.97493,0.97493,-1.127
0.96622,0.96622,-1.127
0.95445,0.95445,-1.126
0.94005,0.94005,-1.127
0.93481,0.93481,-1.126
0.92790,0.92790,-1.126
0.91492,0.91492,-1.126
0.90909,0.90909,-1.126
0.90182,0.90182,-1.126
0.88678,0.88678,-1.126
0.88364,0.88364,-1.126
0.87744,0.87744,-1.127
0.86467,0.86467,-1.126
0.86020,0.86020,-1.126
0.85406,0.85406,-1.125
0.84019,0.84019,-1.125
0.83385,0.83385,-1.124
0.82828,0.82828,-1.123
0.81769,0.81769,-1.123
0.81253,0.81253,-1.123
0.80811,0.80811,-1.123
0.79999,0.79999,-1.123
0.79602,0.79602,-1.123
0.79053,0.79053,-1.123
0.78204,0.78204,-1.122
0.77524,0.77524,-1.122
0.77055,0.77055,-1.122
0.76743,0.76743,-1.123
0.76526,0.76526,-1.122
0.76286,0.76286,-1.122
0.75754,0.75754,-1.122
0.75079,0.75079,-1.123
0.74602,0.74602,-1.123
0.72948,0.72948,-1.123
0.71985,0.71985,-1.123
0.71103,0.71103,-1.123
0.69807,0.69807,-1.123
0.69424,0.69424,-1.122
0.68933,0.68933,-1.123
0.67247,0.67247,-1.120
0.65570,0.65570,-1.120
0.64107,0.64107,-1.119
0.62943,0.62943,-1.119
0.62718,0.62718,-1.119
0.62320,0.62320,-1.119
0.61464,0.61464,-1.119
0.60237,0.60237,-1.119
0.59497,0.59497,-1.119
0.58344,0.58344,-1.119
0.57675,0.57675,-1.119
0.57101,0.57101,-1.119
0.55624,0.55624,-1.118
0.55099,0.55099,-1.119
0.54552,0.54552,-1.119
0.53247,0.53247,-1.119
0.51598,0.51598,-1.118
0.50606,0.50606,-1.117
0.50218,0.50218,-1.116
0.49255,0.49255,-1.115
0.48418,0.48418,-1.114
0.47472,0.47472,-1.114
0.45183,0.45183,-1.114
0.44557,0.44557,-1.115
0.43721,0.43721,-1.115
0.42584,0.42584,-1.114
0.41452,0.41452,-1.115
0.40955,0.40955,-1.115
0.40807,0.40807,-1.115
0.39331,0.39331,-1.113
0.38968,0.38968,-1.112
0.38434,0.38434,-1.111
0.37267,0.37267,-1.111
0.36285,0.36285,-1.110
0.35576,0.35576,-1.111
0.34058,0.34058,-1.110
0.33264,0.33264,-1.111
0.32736,0.32736,-1.111
0.31213,0.31213,-1.111
0.29155,0.29155,-1.111
0.27872,0.27872,-1.111
0.26576,0.26576,-1.110
0.24098,0.24098,-1.109
0.22871,0.22871,-1.109
0.21707,0.21707,-1.107
0.20497,0.20497,-1.106
0.19820,0.19820,-1.106
0.19456,0.19456,-1.106
0.18777,0.18777,-1.105
0.17656,0.17656,-1.102
0.17168,0.17168,-1.101
0.16650,0.16650,-1.100
0.15814,0.15814,-1.101
0.15329,0.15329,-1.101
0.14880,0.14880,-1.101
0.14365,0.14365,-1.101
0.13800,0.13800,-1.101
0.13528,0.13528,-1.101
0.13229,0.13229,-1.100
0.12642,0.12642,-1.098
0.12297,0.12297,-1.097
0.12041,0.12041,-1.095
0.11897,0.11897,-1.095
0.11504,0.11504,-1.095
0.11232,0.11232,-1.095
0.11076,0.11076,-1.096
0.10852,0.10852,-1.096
0.10463,0.10463,-1.096
0.10419,0.10419,-1.096
0.10316,0.10316,-1.096
0.10167,0.10167,-1.096
0.09447,0.09447,-1.096
0.09114,0.09114,-1.096
0.08839,0.08839,-1.096
0.08405,0.08405,-1.096
0.08147,0.08147,-1.096
0.07686,0.07686,-1.094
0.06999,0.06999,-1.092
0.05975,0.05975,-1.091
0.05576,0.05576,-1.091
0.05345,0.05345,-1.090
0.05141,0.05141,-1.090
0.04613,0.04613,-1.090
0.04306,0.04306,-1.089
0.03960,0.03960,-1.085
0.03694,0.03694,-1.085
0.03384,0.03384,-1.085
0.03227,0.03227,-1.085
0.03152,0.03152,-1.085
0.03098,0.03098,-1.085
0.02977,0.02977,-1.081
0.02914,0.02914,-1.081
0.02881,0.02881,-1.081
0.02856,0.02856,-1.081
0.02809,0.02809,-1.081
0.02809,0.02809,-1.081
0.02795,0.02795,-1.082
0.02762,0.02762,-1.081
0.02766,0.02766,-1.078
0.02858,0.02858,-1.077
0.02895,0.02895,-1.077
0.02950,0.02950,-1.076
0.02965,0.02965,-1.076
0.03011,0.03011,-1.077
0.03047,0.03047,-1.076
0.03035,0.03035,-1.073
0.03018,0.03018,-1.073
0.03079,0.03079,-1.073
0.03085,0.03085,-1.073
0.03151,0.03151,-1.073
0.03224,0.03224,-1.073
0.03236,0.03236,-1.072
0.03397,0.03397,-1.072
0.03467,0.03467,-1.073
0.03499,0.03499,-1.072
0.03574,0.03574,-1.072
0.03638,0.03638,-1.072
0.03734,0.03734,-1.072
0.03911,0.03911,-1.071
0.04077,0.04077,-1.070
0.04489,0.04489,-1.068
0.04750,0.04750,-1.067
0.04926,0.04926,-1.067
0.05057,0.05057,-1.067
0.05424,0.05424,-1.067
0.05579,0.05579,-1.067
0.05798,0.05798,-1.065
0.06004,0.06004,-1.063
0.06335,0.06335,-1.062
0.06477,0.06477,-1.062
0.06612,0.06612,-1.063
0.06763,0.06763,-1.062
0.06969,0.06969,-1.059
0.07060,0.07060,-1.059
0.07185,0.07185,-1.059
0.07347,0.07347,-1.059
0.07907,0.07907,-1.058
0.08127,0.08127,-1.057
0.08292,0.08292,-1.055
0.08629,0.08629,-1.054
0.08723,0.08723,-1.054
0.08853,0.08853,-1.054
0.08961,0.08961,-1.052
0.09138,0.09138,-1.050
0.09198,0.09198,-1.050
0.09261,0.09261,-1.050
0.09332,0.09332,-1.048
0.09340,0.09340,-1.045
0.09317,0.09317,-1.045
0.09315,0.09315,-1.045
0.09332,0.09332,-1.042
0.09305,0.09305,-1.041
0.09308,0.09308,-1.041
0.09253,0.09253,-1.041
0.09181,0.09181,-1.041
0.09140,0.09140,-1.041
0.09109,0.09109,-1.040
0.09088,0.09088,-1.038
0.09084,0.09084,-1.036
0.09033,0.09033,-1.037
0.08945,0.08945,-1.036
0.08844,0.08844,-1.036
0.08737,0.08737,-1.036
0.08652,0.08652,-1.036
0.08487,0.08487,-1.035
0.08321,0.08321,-1.032
0.08109,0.08109,-1.031
0.07935,0.07935,-1.031
0.07582,0.07582,-1.030
0.07407,0.07407,-1.030
0.07179,0.07179,-1.030
0.06990,0.06990,-1.029
0.06622,0.06622,-1.026
0.06418,0.06418,-1.026
0.06270,0.06270,-1.026
0.06140,0.06140,-1.023
0.05942,0.05942,-1.022
0.05759,0.05759,-1.022
0.05685,0.05685,-1.022
0.05519,0.05519,-1.020
0.05093,0.05093,-1.018
0.04901,0.04901,-1.018
0.04718,0.04718,-1.018
0.04526,0.04526,-1.018
0.04327,0.04327,-1.018
0.04187,0.04187,-1.015
0.04045,0.04045,-1.014
0.03911,0.03911,-1.014
0.03633,0.03633,-1.014
0.03586,0.03586,-1.013
0.03487,0.03487,-1.011
0.03433,0.03433,-1.009
0.03244,0.03244,-1.009
0.03148,0.03148,-1.009
0.03049,0.03049,-1.008
0.02975,0.02975,-1.007
0.02859,0.02859,-1.006
0.02794,0.02794,-1.005
0.02705,0.02705,-1.005
0.02664,0.02664,-1.004
0.02580,0.02580,-1.003
0.02533,0.02533,-1.001
0.02513,0.02513,-1.000
0.02525,0.02525,-1.000
0.02499,0.02499,-1.000
0.02483,0.02483,-0.999
0.02510,0.02510,-0.997
0.02492,0.02492,-0.996
0.02487,0.02487,-0.996
0.02527,0.02527,-0.996
0.02533,0.02533,-0.996
0.02541,0.02541,-0.996
0.02556,0.02556,-0.993
0.02571,0.02571,-0.992
0.02591,0.02591,-0.992
0.02608,0.02608,-0.992
0.02605,0.02605,-0.992
0.02635,0.02635,-0.992
0.02628,0.02628,-0.991
0.02643,0.02643,-0.992
0.02632,0.02632,-0.992
0.02673,0.02673,-0.991
0.02663,0.02663,-0.990
0.02682,0.02682,-0.989
0.02673,0.02673,-0.988
0.02692,0.02692,-0.987
0.02817,0.02817,-0.987
0.02863,0.02863,-0.986
0.02853,0.02853,-0.986
0.02878,0.02878,-0.986
0.02922,0.02922,-0.987
0.03011,0.03011,-0.987
0.03123,0.03123,-0.987
0.03259,0.03259,-0.985
0.03445,0.03445,-0.985
0.03481,0.03481,-0.985
0.03569,0.03569,-0.983
0.03644,0.03644,-0.982
0.03806,0.03806,-0.982
0.03870,0.03870,-0.979
0.03966,0.03966,-0.978
0.04039,0.04039,-0.978
0.04175,0.04175,-0.978
0.04234,0.04234,-0.975
0.04280,0.04280,-0.974
0.04387,0.04387,-0.973
0.04460,0.04460,-0.972
0.04465,0.04465,-0.972
0.04514,0.04514,-0.970
0.04544,0.04544,-0.968
0.04620,0.04620,-0.967
0.04613,0.04613,-0.968
0.04651,0.04651,-0.968
0.04677,0.04677,-0.967
0.04726,0.04726,-0.968
0.04727,0.04727,-0.967
0.04750,0.04750,-0.966
0.04776,0.04776,-0.965
0.04752,0.04752,-0.964
0.04781,0.04781,-0.963
0.04825,0.04825,-0.964
0.04829,0.04829,-0.964
0.04883,0.04883,-0.964
0.04916,0.04916,-0.964
0.04930,0.04930,-0.964
0.04939,0.04939,-0.963
0.04936,0.04936,-0.962
0.04930,0.04930,-0.960
0.04944,0.04944,-0.960
0.04933,0.04933,-0.960
0.04910,0.04910,-0.958
0.04881,0.04881,-0.956
0.04860,0.04860,-0.955
0.04855,0.04855,-0.956
0.04820,0.04820,-0.955
0.04813,0.04813,-0.955
0.04819,0.04819,-0.954
0.04738,0.04738,-0.953
0.04710,0.04710,-0.951
0.04625,0.04625,-0.951
0.04512,0.04512,-0.951
0.04373,0.04373,-0.950
0.04311,0.04311,-0.951
0.04248,0.04248,-0.950
0.04214,0.04214,-0.948
0.04088,0.04088,-0.946
0.04025,0.04025,-0.947
0.03947,0.03947,-0.946
0.03880,0.03880,-0.942
0.03877,0.03877,-0.941
0.03848,0.03848,-0.941
0.03793,0.03793,-0.941
0.03709,0.03709,-0.940
0.03700,0.03700,-0.939
0.03654,0.03654,-0.938
0.03632,0.03632,-0.938
0.03630,0.03630,-0.937
0.03566,0.03566,-0.938
0.03589,0.03589,-0.938
0.03574,0.03574,-0.938
0.03497,0.03497,-0.937
0.03354,0.03354,-0.937
0.03307,0.03307,-0.937
0.03247,0.03247,-0.937
0.03177,0.03177,-0.936
0.03098,0.03098,-0.935
0.02908,0.02908,-0.933
0.02879,0.02879,-0.933
0.02802,0.02802,-0.933
0.02690,0.02690,-0.933
0.02618,0.02618,-0.930
0.02557,0.02557,-0.928
0.02504,0.02504,-0.928
0.02470,0.02470,-0.924
0.02451,0.02451,-0.924
0.02446,0.02446,-0.923
0.02435,0.02435,-0.920
0.02444,0.02444,-0.919
0.02437,0.02437,-0.917
0.02448,0.02448,-0.913
0.02464,0.02464,-0.913
0.02492,0.02492,-0.914
0.02518,0.02518,-0.911
0.02556,0.02556,-0.909
0.02594,0.02594,-0.909
0.02583,0.02583,-0.909
0.02628,0.02628,-0.908
0.02643,0.02643,-0.905
0.02649,0.02649,-0.904
0.02687,0.02687,-0.904
0.02710,0.02710,-0.904
0.02760,0.02760,-0.904
0.02774,0.02774,-0.902
0.02750,0.02750,-0.901
0.02766,0.02766,-0.902
0.02844,0.02844,-0.901
0.02882,0.02882,-0.901
0.02890,0.02890,-0.901
0.02895,0.02895,-0.902
0.02992,0.02992,-0.900
0.03053,0.03053,-0.899
0.03064,0.03064,-0.898
0.03108,0.03108,-0.897
0.03156,0.03156,-0.897
0.03172,0.03172,-0.896
0.03188,0.03188,-0.892
0.03246,0.03246,-0.892
0.03305,0.03305,-0.892
0.03320,0.03320,-0.891
0.03304,0.03304,-0.889
0.03337,0.03337,-0.887
0.03352,0.03352,-0.887
0.03386,0.03386,-0.887
0.03377,0.03377,-0.886
0.03384,0.03384,-0.884
0.03395,0.03395,-0.882
0.03427,0.03427,-0.883
0.03424,0.03424,-0.883
0.03418,0.03418,-0.884
0.03415,0.03415,-0.883
0.03458,0.03458,-0.883
0.03455,0.03455,-0.883
0.03458,0.03458,-0.882
0.03458,0.03458,-0.881
0.03444,0.03444,-0.880
0.03424,0.03424,-0.880
0.03369,0.03369,-0.879
0.03352,0.03352,-0.876
0.03346,0.03346,-0.875
0.03270,0.03270,-0.875
0.03256,0.03256,-0.873
0.03233,0.03233,-0.872
0.03198,0.03198,-0.872
0.03192,0.03192,-0.869
0.03192,0.03192,-0.867
0.03169,0.03169,-0.867
0.03171,0.03171,-0.866
0.03136,0.03136,-0.862
0.03111,0.03111,-0.862
0.03093,0.03093,-0.863
0.03065,0.03065,-0.863
0.03032,0.03032,-0.863
0.02951,0.02951,-0.863
0.02943,0.02943,-0.863
0.02893,0.02893,-0.863
0.02858,0.02858,-0.859
0.02831,0.02831,-0.859
0.02789,0.02789,-0.858
0.02754,0.02754,-0.857
0.02742,0.02742,-0.852
0.02731,0.02731,-0.852
0.02736,0.02736,-0.852
0.02734,0.02734,-0.852
0.02768,0.02768,-0.849
0.02730,0.02730,-0.848
0.02716,0.02716,-0.848
0.02695,0.02695,-0.847
0.02727,0.02727,-0.848
0.02719,0.02719,-0.847
0.02684,0.02684,-0.848
0.02652,0.02652,-0.847
0.02600,0.02600,-0.847
0.02597,0.02597,-0.847
0.02606,0.02606,-0.846
0.02605,0.02605,-0.847
0.02550,0.02550,-0.847
0.02596,0.02596,-0.844
0.02567,0.02567,-0.843
0.02541,0.02541,-0.844
0.02516,0.02516,-0.844
0.02510,0.02510,-0.843
0.02483,0.02483,-0.844
0.02486,0.02486,-0.844
0.02467,0.02467,-0.844
0.02455,0.02455,-0.842
0.02463,0.02463,-0.840
0.02443,0.02443,-0.840
0.02425,0.02425,-0.840
0.02423,0.02423,-0.840
0.02417,0.02417,-0.839
0.02428,0.02428,-0.836
0.02431,0.02431,-0.836
0.02425,0.02425,-0.836
0.02449,0.02449,-0.836
0.02446,0.02446,-0.836
0.02493,0.02493,-0.835
0.02484,0.02484,-0.832
0.02490,0.02490,-0.831
0.02550,0.02550,-0.831
0.02565,0.02565,-0.828
0.02592,0.02592,-0.826
0.02567,0.02567,-0.827
0.02652,0.02652,-0.823
0.02708,0.02708,-0.822
0.02754,0.02754,-0.821
0.02771,0.02771,-0.821
0.02744,0.02744,-0.821
0.02789,0.02789,-0.818
0.02817,0.02817,-0.817
0.02843,0.02843,-0.814
0.02853,0.02853,-0.813
0.02840,0.02840,-0.814
0.02863,0.02863,-0.814
0.02872,0.02872,-0.813
0.02922,0.02922,-0.812
0.02950,0.02950,-0.810
0.03004,0.03004,-0.809
0.03020,0.03020,-0.809
0.03032,0.03032,-0.809
0.03050,0.03050,-0.807
0.03090,0.03090,-0.803
0.03052,0.03052,-0.803
0.03098,0.03098,-0.800
0.03081,0.03081,-0.797
0.03091,0.03091,-0.797
0.03082,0.03082,-0.798
0.03091,0.03091,-0.796
0.03120,0.03120,-0.793
0.03137,0.03137,-0.792
0.03117,0.03117,-0.792
0.03116,0.03116,-0.792
0.03116,0.03116,-0.792
0.03119,0.03119,-0.788
0.03137,0.03137,-0.787
0.03116,0.03116,-0.788
0.03120,0.03120,-0.787
0.03140,0.03140,-0.788
0.03110,0.03110,-0.788
0.03082,0.03082,-0.787
0.03087,0.03087,-0.787
0.03098,0.03098,-0.785
0.03061,0.03061,-0.784
0.03033,0.03033,-0.783
0.03021,0.03021,-0.784
0.02998,0.02998,-0.783
0.02953,0.02953,-0.780
0.02864,0.02864,-0.779
0.02821,0.02821,-0.779
0.02789,0.02789,-0.779
0.02779,0.02779,-0.776
0.02753,0.02753,-0.776
0.02682,0.02682,-0.771
0.02576,0.02576,-0.771
0.02538,0.02538,-0.767
0.02501,0.02501,-0.766
0.02498,0.02498,-0.765
0.02483,0.02483,-0.762
0.02528,0.02528,-0.760
0.02501,0.02501,-0.757
0.02495,0.02495,-0.757
0.02522,0.02522,-0.757
0.02481,0.02481,-0.758
0.02496,0.02496,-0.757
0.02487,0.02487,-0.757
0.02483,0.02483,-0.757
0.02521,0.02521,-0.757
0.02496,0.02496,-0.757
0.02493,0.02493,-0.757
0.02481,0.02481,-0.757
0.02507,0.02507,-0.757
0.02501,0.02501,-0.757
0.02525,0.02525,-0.756
0.02536,0.02536,-0.757
0.02513,0.02513,-0.757
0.02502,0.02502,-0.757
0.02513,0.02513,-0.757
0.02495,0.02495,-0.757
0.02498,0.02498,-0.756
0.02527,0.02527,-0.757
0.02542,0.02542,-0.757
0.02498,0.02498,-0.757
0.02498,0.02498,-0.757
,,-0.757
,,-0.757
,,-0.757
,,-0.757
,,-0.757
